번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
12844,충청남도 천안시,충청남도 천안시 동남구 원성8길 3 (원성동),충청남도 천안시 동남구 원성동 443-10,생활방범,1,800,250,30,2020-09,041-521-5207,36.810107,127.163879,2021-09-30
12845,충청남도 천안시,충청남도 천안시 동남구 원성10길 7-2 (원성동),충청남도 천안시 동남구 원성동 499-6,생활방범,1,800,90,30,2020-09,041-521-5207,36.807259,127.159947,2021-09-30
12846,충청남도 천안시,충청남도 천안시 동남구 원성10길 7-2 (원성동),충청남도 천안시 동남구 원성동 499-6,생활방범,1,800,270,30,2020-09,041-521-5207,36.807259,127.159947,2021-09-30
12847,충청남도 천안시,충청남도 천안시 동남구 중앙로 96-9 (원성동),충청남도 천안시 동남구 원성동 261-30,생활방범,1,200,210,30,2017-08,041-521-5207,36.807192,127.15313,2021-09-30
12848,충청남도 천안시,충청남도 천안시 동남구 중앙로 96-9 (원성동),충청남도 천안시 동남구 원성동 261-30,생활방범,1,200,20,30,2017-08,041-521-5207,36.807192,127.15313,2021-09-30
12849,충청남도 천안시,충청남도 천안시 동남구 중앙로 96-9 (원성동),충청남도 천안시 동남구 원성동 261-30,생활방범,1,200,15,30,2017-08,041-521-5207,36.807192,127.15313,2021-09-30
12850,충청남도 천안시,"충청남도 천안시 동남구 옛농고3길 3 (원성동, 세기연립)",충청남도 천안시 동남구 원성동 135-14,생활방범,1,200,90,30,2021-05,041-521-5207,36.807228,127.157935,2021-09-30
12851,충청남도 천안시,"충청남도 천안시 동남구 옛농고3길 3 (원성동, 세기연립)",충청남도 천안시 동남구 원성동 135-14,생활방범,1,200,90,30,2021-05,041-521-5207,36.807228,127.157935,2021-09-30
12852,충청남도 천안시,"충청남도 천안시 동남구 옛농고3길 3 (원성동, 세기연립)",충청남도 천안시 동남구 원성동 135-14,생활방범,1,200,90,30,2021-05,041-521-5207,36.807228,127.157935,2021-09-30
12853,충청남도 천안시,충청남도 천안시 동남구 원성6길 16 (원성동),충청남도 천안시 동남구 원성동 446-7,생활방범,1,200,1,30,2014-12,041-521-5207,36.81084,127.162766,2021-09-30
12854,충청남도 천안시,충청남도 천안시 동남구 원성6길 16 (원성동),충청남도 천안시 동남구 원성동 446-7,생활방범,1,200,270,30,2014-12,041-521-5207,36.81084,127.162766,2021-09-30
12855,충청남도 천안시,충청남도 천안시 동남구 원성6길 16 (원성동),충청남도 천안시 동남구 원성동 446-7,생활방범,1,200,90,30,2014-12,041-521-5207,36.81084,127.162766,2021-09-30
12856,충청남도 천안시,충청남도 천안시 동남구 원성6길 16 (원성동),충청남도 천안시 동남구 원성동 446-7,생활방범,1,200,180,30,2014-12,041-521-5207,36.81084,127.162766,2021-09-30
12857,충청남도 천안시,충청남도 천안시 동남구 원성천2길 140 (원성동),충청남도 천안시 동남구 원성동 483-1,생활방범,1,200,30,30,2016-06,041-521-5207,36.808847,127.163034,2021-09-30
12858,충청남도 천안시,충청남도 천안시 동남구 원성천2길 140 (원성동),충청남도 천안시 동남구 원성동 483-1,생활방범,1,200,230,30,2016-06,041-521-5207,36.808847,127.163034,2021-09-30
12859,충청남도 천안시,충청남도 천안시 동남구 원성천2길 140 (원성동),충청남도 천안시 동남구 원성동 483-1,생활방범,1,200,165,30,2016-06,041-521-5207,36.808813,127.163062,2021-09-30
12860,충청남도 천안시,충청남도 천안시 동남구 원성천2길 140 (원성동),충청남도 천안시 동남구 원성동 483-1,생활방범,1,200,60,30,2016-06,041-521-5207,36.808813,127.163062,2021-09-30
12861,충청남도 천안시,충청남도 천안시 동남구 원성천2길 140 (원성동),충청남도 천안시 동남구 원성동 483-1,생활방범,1,200,220,30,2016-06,041-521-5207,36.808813,127.163062,2021-09-30
12862,충청남도 천안시,충청남도 천안시 동남구 원성12길 12 (원성동),충청남도 천안시 동남구 원성동 494-1,생활방범,1,200,270,30,2017-07,041-521-5207,36.807642,127.16037,2021-09-30
12863,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 성환리 357-2,생활방범,1,200,5,30,2019-12,041-521-5207,36.915207,127.131478,2021-09-30
12864,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 성환리 357-2,생활방범,1,200,275,30,2019-12,041-521-5207,36.915208,127.131283,2021-09-30
12865,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 안궁리 262-7,생활방범,1,200,90,30,2021-05,041-521-5207,36.962257,127.135663,2021-09-30
12866,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 안궁리 262-7,생활방범,1,200,90,30,2021-05,041-521-5207,36.962257,127.135663,2021-09-30
12867,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 율금리 602-9,생활방범,1,200,90,30,2021-05,041-521-5207,36.903481,127.10284,2021-09-30
12868,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 율금리 602-9,생활방범,1,200,90,30,2021-05,041-521-5207,36.903481,127.10284,2021-09-30
12869,충청남도 천안시,0,충청남도 천안시 서북구 성환읍 율금리 602-9,생활방범,1,200,90,30,2021-05,041-521-5207,36.903481,127.10284,2021-09-30
12870,충청남도 천안시,충청남도 천안시 서북구 성환읍 성환14길 7,충청남도 천안시 서북구 성환읍 성환리 449-263,생활방범,1,200,90,30,2021-05,041-521-5207,36.918418,127.127318,2021-09-30
12871,충청남도 천안시,충청남도 천안시 서북구 성환읍 성환14길 7,충청남도 천안시 서북구 성환읍 성환리 449-263,생활방범,1,200,90,30,2021-05,041-521-5207,36.918418,127.127318,2021-09-30
12872,충청남도 천안시,충청남도 천안시 서북구 성환읍 신방로 516,충청남도 천안시 서북구 성환읍 성환리 320-5,생활방범,1,200,270,30,2019-08,041-521-5207,36.920662,127.133873,2021-09-30
12873,충청남도 천안시,충청남도 천안시 서북구 성환읍 신방로 516,충청남도 천안시 서북구 성환읍 성환리 320-5,생활방범,1,200,90,30,2019-08,041-521-5207,36.920662,127.133873,2021-09-30
12874,충청남도 천안시,충청남도 천안시 서북구 성환읍 신방로 516,충청남도 천안시 서북구 성환읍 성환리 320-5,생활방범,1,200,190,30,2019-08,041-521-5207,36.920662,127.133873,2021-09-30
12875,충청남도 천안시,충청남도 천안시 서북구 성환읍 신방로 516,충청남도 천안시 서북구 성환읍 성환리 320-5,생활방범,1,200,20,30,2019-08,041-521-5207,36.920662,127.133873,2021-09-30
12876,충청남도 천안시,0,충청남도 천안시 서북구 입장면 가산리 265-4,생활방범,1,200,350,30,2015-08,041-521-5207,36.935696,127.194924,2021-09-30
12877,충청남도 천안시,충청남도 천안시 서북구 입장면 신덕4길 24,충청남도 천안시 서북구 입장면 효계리 158-23,생활방범,1,200,65,30,2015-08,041-521-5207,36.901662,127.222701,2021-09-30
12878,충청남도 천안시,충청남도 천안시 서북구 입장면 신덕4길 24,충청남도 천안시 서북구 입장면 효계리 158-23,생활방범,1,200,270,30,2015-08,041-521-5207,36.901662,127.222701,2021-09-30
12879,충청남도 천안시,충청남도 천안시 서북구 입장면 홍천길 38-16,충청남도 천안시 서북구 입장면 홍천리 130-5,생활방범,1,200,240,30,2015-12,041-521-5207,36.907627,127.229377,2021-09-30
12880,충청남도 천안시,충청남도 천안시 서북구 입장면 홍천길 38-16,충청남도 천안시 서북구 입장면 홍천리 130-5,생활방범,1,200,290,30,2015-12,041-521-5207,36.907627,127.229377,2021-09-30
12881,충청남도 천안시,충청남도 천안시 서북구 입장면 하장4길 2,충청남도 천안시 서북구 입장면 하장리 45-28,생활방범,1,200,270,30,2015-12,041-521-5207,36.914399,127.222026,2021-09-30
12882,충청남도 천안시,충청남도 천안시 서북구 입장면 하장4길 2,충청남도 천안시 서북구 입장면 하장리 45-28,생활방범,1,200,110,30,2019-11,041-521-5207,36.914399,127.222026,2021-09-30
12883,충청남도 천안시,0,충청남도 천안시 서북구 입장면 용정리 168-9,생활방범,1,200,180,30,2015-12,041-521-5207,36.921486,127.188616,2021-09-30
12884,충청남도 천안시,0,충청남도 천안시 서북구 입장면 용정리 168-9,생활방범,1,200,359,30,2015-12,041-521-5207,36.921486,127.188616,2021-09-30
12885,충청남도 천안시,0,충청남도 천안시 서북구 입장면 연곡리 283-2,생활방범,1,300,130,30,2017-12,041-521-5207,36.95135,127.181184,2021-09-30
12886,충청남도 천안시,충청남도 천안시 서북구 입장면 하장4길 4-1,충청남도 천안시 서북구 입장면 하장리 45-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.914602,127.221772,2021-09-30
12887,충청남도 천안시,충청남도 천안시 서북구 입장면 하장4길 4-1,충청남도 천안시 서북구 입장면 하장리 45-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.914602,127.221772,2021-09-30
12888,충청남도 천안시,충청남도 천안시 서북구 입장면 하장4길 4-1,충청남도 천안시 서북구 입장면 하장리 45-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.914602,127.221772,2021-09-30
12889,충청남도 천안시,충청남도 천안시 서북구 입장면 연곡길 89,충청남도 천안시 서북구 입장면 유리 362-3,생활방범,1,200,90,30,2021-05,041-521-5207,36.921846,127.21349,2021-09-30
12890,충청남도 천안시,충청남도 천안시 서북구 입장면 연곡길 89,충청남도 천안시 서북구 입장면 유리 362-3,생활방범,1,200,90,30,2021-05,041-521-5207,36.921846,127.21349,2021-09-30
12891,충청남도 천안시,충청남도 천안시 서북구 입장면 양대길 14-1,충청남도 천안시 서북구 입장면 양대리 151-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.9012,127.25965,2021-09-30
12892,충청남도 천안시,충청남도 천안시 서북구 입장면 양대길 14-1,충청남도 천안시 서북구 입장면 양대리 151-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.9012,127.25965,2021-09-30
12893,충청남도 천안시,충청남도 천안시 서북구 입장면 양대길 14-1,충청남도 천안시 서북구 입장면 양대리 151-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.9012,127.25965,2021-09-30
12894,충청남도 천안시,충청남도 천안시 서북구 입장면 성진로 716,충청남도 천안시 서북구 입장면 신덕리 200-21,생활방범,1,200,90,30,2021-05,041-521-5207,36.912015,127.208117,2021-09-30
12895,충청남도 천안시,0,충청남도 천안시 서북구 입장면 가산리 196-3,생활방범,1,800,75,30,2020-09,041-521-5207,36.932596,127.197128,2021-09-30
12896,충청남도 천안시,0,충청남도 천안시 서북구 입장면 가산리 196-3,생활방범,1,800,65,30,2020-09,041-521-5207,36.932596,127.197128,2021-09-30
12897,충청남도 천안시,0,충청남도 천안시 서북구 입장면 가산리 196-3,생활방범,1,800,145,30,2020-09,041-521-5207,36.932596,127.197128,2021-09-30
12898,충청남도 천안시,충청남도 천안시 서북구 성거읍 삼곡2길 91-8,충청남도 천안시 서북구 성거읍 삼곡리 102-2,생활방범,1,200,90,30,2014-12,041-521-5207,36.900418,127.18687,2021-09-30
12899,충청남도 천안시,충청남도 천안시 서북구 성거읍 삼곡2길 91-8,충청남도 천안시 서북구 성거읍 삼곡리 102-2,생활방범,1,200,340,30,2014-12,041-521-5207,36.900418,127.18687,2021-09-30
12900,충청남도 천안시,충청남도 천안시 서북구 성거읍 삼곡2길 91-8,충청남도 천안시 서북구 성거읍 삼곡리 102-2,생활방범,1,200,260,30,2014-12,041-521-5207,36.900418,127.18687,2021-09-30
12901,충청남도 천안시,0,충청남도 천안시 서북구 성거읍 신월리 286-5,생활방범,1,200,180,30,2014-12,041-521-5207,36.87072,127.1553,2021-09-30
12902,충청남도 천안시,0,충청남도 천안시 서북구 성거읍 신월리 286-5,생활방범,1,200,100,30,2014-12,041-521-5207,36.87072,127.1553,2021-09-30
12903,충청남도 천안시,충청남도 천안시 서북구 성거읍 복덕길 11,충청남도 천안시 서북구 성거읍 문덕리 119-14,생활방범,1,200,90,30,2014-12,041-521-5207,36.866489,127.184031,2021-09-30
12904,충청남도 천안시,충청남도 천안시 서북구 성거읍 복덕길 11,충청남도 천안시 서북구 성거읍 문덕리 119-14,생활방범,1,200,300,30,2014-12,041-521-5207,36.866489,127.184031,2021-09-30
12905,충청남도 천안시,충청남도 천안시 서북구 성거읍 성거길 152-9 (진성아파트),충청남도 천안시 서북구 성거읍 천흥리 533-5,생활방범,1,200,130,30,2014-12,041-521-5207,36.878352,127.205005,2021-09-30
12906,충청남도 천안시,충청남도 천안시 서북구 성거읍 성거길 152-9 (진성아파트),충청남도 천안시 서북구 성거읍 천흥리 533-5,생활방범,1,200,220,30,2014-12,041-521-5207,36.878352,127.205005,2021-09-30
12907,충청남도 천안시,충청남도 천안시 서북구 성거읍 성거길 152-9 (진성아파트),충청남도 천안시 서북구 성거읍 천흥리 533-5,생활방범,1,200,310,30,2014-12,041-521-5207,36.878352,127.205005,2021-09-30
12908,충청남도 천안시,충청남도 천안시 서북구 성거읍 석교1길 8-2,충청남도 천안시 서북구 성거읍 요방리 100-3,생활방범,1,200,290,30,2015-12,041-521-5207,36.855072,127.185381,2021-09-30
12909,충청남도 천안시,충청남도 천안시 서북구 성거읍 모전2길 170,충청남도 천안시 서북구 성거읍 모전리 61-7,생활방범,1,200,359,30,2015-12,041-521-5207,36.91166,127.204167,2021-09-30
12910,충청남도 천안시,충청남도 천안시 서북구 성거읍 봉주로 258,충청남도 천안시 서북구 성거읍 소우리 177-62,생활방범,1,200,355,30,2015-12,041-521-5207,36.878094,127.175092,2021-09-30
12911,충청남도 천안시,충청남도 천안시 서북구 성거읍 요방길 5,충청남도 천안시 서북구 성거읍 요방2리 272-3,생활방범,1,200,135,30,2015-08,041-521-5207,36.851575,127.176682,2021-09-30
12912,충청남도 천안시,"충청남도 천안시 서북구 성정7길 29 (성정동, 세영빌)",충청남도 천안시 서북구 성정동 697-9,생활방범,1,200,290,30,2016-06,041-521-5207,36.817198,127.140126,2021-09-30
12913,충청남도 천안시,"충청남도 천안시 서북구 성정9길 21 (성정동, 초원주택)",충청남도 천안시 서북구 성정동 714-7,생활방범,1,200,-1,30,2015-08,041-521-5207,36.81704,127.141132,2021-09-30
12914,충청남도 천안시,"충청남도 천안시 서북구 성정9길 21 (성정동, 초원주택)",충청남도 천안시 서북구 성정동 714-7,생활방범,1,200,340,30,2015-08,041-521-5207,36.81704,127.141132,2021-09-30
12915,충청남도 천안시,"충청남도 천안시 서북구 성정9길 21 (성정동, 초원주택)",충청남도 천안시 서북구 성정동 714-7,생활방범,1,200,60,30,2015-08,041-521-5207,36.81704,127.141132,2021-09-30
12916,충청남도 천안시,0,충청남도 천안시 서북구 성정동 243-15,생활방범,1,200,-1,30,2015-08,041-521-5207,36.812629,127.137912,2021-09-30
12917,충청남도 천안시,0,충청남도 천안시 서북구 성정동 243-15,생활방범,1,200,180,30,2015-08,041-521-5207,36.812629,127.137912,2021-09-30
12918,충청남도 천안시,0,충청남도 천안시 서북구 성정동 243-15,생활방범,1,200,270,30,2015-08,041-521-5207,36.812629,127.137912,2021-09-30
12919,충청남도 천안시,충청남도 천안시 서북구 와촌1길 17 (와촌동),충청남도 천안시 서북구 와촌동 133-16,생활방범,1,200,-1,30,2015-12,041-521-5207,36.804283,127.144583,2021-09-30
